StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,CAS_1,CAS_2,CAS_3,CAS_4,CAS_5,MDI_1,MDI_2,MDI_3,MDI_4,MDI_5,MDI_6,MDI_7,MDI_8,MDI_9,MDI_10,MDI_11,MDI_12,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,Q1,Q1_3_TEXT,Q2,Q3,Q3_7_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q6_9_TEXT,Q7,Q8,Q9,Q10,Q10_3_TEXT,Q11,Q11_7_TEXT,Q12,Q13,Q13_6_TEXT,Q14,Q15,Q16,Q17A,Q17B,Q18,Q19A,Q19B,Q20A,Q20B,Q21,Q22,Q23,Q24,Q25,Q26A,Q26B,Q26C,Q26D
2020-10-12 13:16:11,2020-10-12 13:17:04,0,131.216.14.84,13,53,0,2020-10-19 13:17:07,R_Y9O8DDnoIYAZqKd,,,,,,,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:23,2020-10-12 13:17:48,0,107.77.227.107,13,85,0,2020-10-19 13:17:57,R_2ZKtf9hXPaZW39u,,,,,,,anonymous,EN,5,1,1,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:45,2020-10-12 13:18:14,0,172.58.79.1,13,89,0,2020-10-19 13:18:25,R_RPT811ifTKPEX4t,,,,,,,anonymous,EN,5,5,5,5,5,5,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:43,2020-10-12 13:18:32,0,174.68.150.46,13,109,0,2020-10-19 13:18:34,R_2arDkzssjXoMAAA,,,,,,,anonymous,EN,5,1,1,1,1,1,6,5,6,6,6,6,6,6,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:57,2020-10-12 13:18:37,0,131.216.14.5,13,99,0,2020-10-19 13:18:39,R_9WzsWf5yEvrflfz,,,,,,,anonymous,EN,5,3,2,2,2,2,4,4,3,5,5,6,3,4,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:17:24,2020-10-12 13:18:25,0,70.173.35.183,13,61,0,2020-10-19 13:18:45,R_2fDxx429mYSDRxN,,,,,,,anonymous,EN,5,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:01,2020-10-12 13:18:47,0,68.229.63.34,29,165,0,2020-10-19 13:19:07,R_1gv9avtj4HEemBZ,,,,,,,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,5,5,6,5,5,6,3,3,3,3,4,2,3,4,3,3,2,,2,5,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:19:40,2020-10-12 13:19:46,0,131.216.14.81,5,5,0,2020-10-19 13:20:07,R_8Il09N6tSBXRnQl,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:16:25,2020-10-12 13:20:36,0,172.250.146.179,82,250,0,2020-10-19 13:20:40,R_1GUKYkpJXK1RuVO,,,,,,,anonymous,EN,5,1,4,2,4,3,1,1,1,1,6,6,1,1,1,1,1,6,4,4,4,3,3,4,3,3,5,3,1,,2,3,,7,,3,3,,2,6,2,1,,1,,2,3,,4,1,2,3,3,2,4,3,4,3,2,2,,,,,,,
2020-10-12 13:18:37,2020-10-12 13:20:12,0,64.250.246.180,13,95,0,2020-10-19 13:20:42,R_115FJpJDVed6Gr2,,,,,,,anonymous,EN,5,2,2,2,2,2,5,5,5,5,6,6,4,5,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:20:22,2020-10-12 13:21:08,0,71.38.247.41,5,46,0,2020-10-19 13:21:10,R_1gCsQmliu5mq6ey,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:20:12,2020-10-12 13:21:10,0,174.204.55.230,13,57,0,2020-10-19 13:21:10,R_2QhMAm5C6ROIKiM,,,,,,,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:20:50,2020-10-12 13:21:02,0,72.193.206.32,5,12,0,2020-10-19 13:21:12,R_2vhNlZzLPTXq74l,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:20:57,2020-10-12 13:21:13,0,68.96.204.139,5,15,0,2020-10-19 13:21:31,R_puAW9OnhCOP5pGp,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:22:12,2020-10-12 13:22:20,0,68.104.16.157,5,8,0,2020-10-19 13:22:21,R_D2VVJaZvyJGSKe5,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:19:26,2020-10-12 13:22:32,0,71.38.233.162,13,185,0,2020-10-19 13:22:53,R_CaHMrrnTgGNgSw9,,,,,,,anonymous,EN,5,1,2,1,1,1,2,1,1,2,2,2,1,3,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:22:03,2020-10-12 13:22:19,0,107.77.230.25,5,15,0,2020-10-19 13:23:02,R_32R4vUREri8JVRD,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:17:00,2020-10-12 13:23:07,0,71.9.10.42,55,366,0,2020-10-19 13:23:13,R_0pnGNYgHEvXInlf,,,,,,,anonymous,EN,5,1,2,1,1,1,3,3,4,3,3,5,3,2,3,4,6,3,4,5,5,5,1,3,2,2,5,5,1,,2,5,,7,,1,4,,1,6,2,1,,4,,2,2,,2,2,,,,,,,,,,,,,,,,,
2020-10-12 13:24:08,2020-10-12 13:24:21,0,72.207.155.178,5,13,0,2020-10-19 13:24:50,R_22LZClFavFRRzWt,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:21:23,2020-10-12 13:24:54,0,174.237.9.119,68,211,0,2020-10-19 13:24:55,R_1d3NnkQwc2YaJpj,,,,,,,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,,2,6,,4,,1,1,,1,10,2,1,,3,,2,2,,2,2,1,2,4,2,6,,,,,,,,,,,,
2020-10-12 13:21:53,2020-10-12 13:25:29,0,107.77.231.235,13,215,0,2020-10-19 13:26:09,R_1prF2RU5TFSAzRq,,,,,,,anonymous,EN,5,1,1,1,1,1,5,6,5,4,5,6,5,5,5,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:24:38,2020-10-12 13:26:09,0,98.181.161.38,13,91,0,2020-10-19 13:26:30,R_3GpPHjzgAMX5UBY,,,,,,,anonymous,EN,5,1,1,1,1,1,2,2,2,2,4,3,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:25:57,2020-10-12 13:26:25,0,131.216.14.84,5,27,0,2020-10-19 13:26:31,R_2Ya0HkR9VNKfZnk,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:26:09,2020-10-12 13:26:36,0,68.229.40.132,5,26,0,2020-10-19 13:26:52,R_2qxWydwqJIVWouA,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:24:35,2020-10-12 13:27:05,0,174.68.167.202,13,149,0,2020-10-19 13:27:06,R_XGsBLqK1Vjr60iR,,,,,,,anonymous,EN,5,2,3,3,1,1,4,5,4,3,3,5,4,4,3,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:26:57,2020-10-12 13:28:31,0,47.216.61.51,13,94,0,2020-10-19 13:28:38,R_3PjgOB6QOig6tIj,,,,,,,anonymous,EN,5,1,1,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:33:14,2020-10-12 13:33:22,0,72.193.179.36,5,7,0,2020-10-19 13:33:26,R_sBwvG4l7nPeNpsd,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:33:30,2020-10-19 13:33:41,0,172.58.79.19,100,11,1,2020-10-19 13:33:41,R_3ExO8NMMkmylsY3,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:19:26,2020-10-12 13:33:54,0,70.191.8.208,55,868,0,2020-10-19 13:34:09,R_plYGq33IAB0GdWx,,,,,,,anonymous,EN,5,2,1,2,1,2,4,4,4,5,5,4,3,4,4,6,3,3,2,2,5,2,3,4,3,2,3,3,2,,2,6,,2,,1,1,,2,12,2,1,,2,,2,2,,2,2,,,,,,,,,,,,,,,,,
2020-10-12 13:16:33,2020-10-12 13:34:16,0,68.96.195.109,13,1063,0,2020-10-19 13:34:29,R_3Ev4NLm33HV1FnB,,,,,,,anonymous,EN,5,1,3,1,2,1,3,3,3,3,3,4,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:33:48,2020-10-12 13:35:23,0,98.181.224.184,11,94,0,2020-10-19 13:35:26,R_2aEoTes3iYROpJo,,,,,,,anonymous,EN,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:34:25,2020-10-12 13:35:37,0,98.167.8.140,13,72,0,2020-10-19 13:35:46,R_8jelXnoevxFFoFX,,,,,,,anonymous,EN,5,1,1,1,1,1,2,2,2,4,5,2,2,2,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:32:51,2020-10-19 13:36:06,0,98.182.244.155,100,195,1,2020-10-19 13:36:06,R_2WVAkPyTb9HIGku,,,,,36.0861053466796875,-115.25409698486328125,anonymous,EN,5,1,1,1,1,1,1,2,2,1,3,1,2,2,3,2,2,5,4,5,5,2,5,4,4,2,4,5,1,,3,6,,7,,1,1,,1,9,2,1,,1,,2,2,,6,2,1,1,4,2,4,3,2,2,2,1,6,1,2,4,,,4
2020-10-19 13:33:00,2020-10-19 13:36:58,0,68.108.66.22,100,238,1,2020-10-19 13:36:58,R_3GDkcOmOoYreRUj,,,,,36.246795654296875,-115.21820068359375,anonymous,EN,5,3,2,2,2,2,3,4,2,4,5,6,2,2,2,2,5,4,4,3,5,3,3,4,3,2,3,3,1,,2,6,,4,,1,5,,2,4,2,2,,3,,2,2,,2,2,1,3,1,2,5,3,3,2,2,1,6,2,2,1,4,2,
2020-10-19 13:33:30,2020-10-19 13:37:30,0,174.72.219.101,100,240,1,2020-10-19 13:37:30,R_8CbHuE4zz9ZjEHf,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,4,1,5,4,2,2,1,3,2,5,2,,2,6,,4,,1,5,,2,4,2,1,,6,,2,2,,5,2,1,3,2,1,8,1,3,2,2,1,3,2,1,4,,,3
2020-10-19 13:32:55,2020-10-19 13:37:40,0,131.216.14.81,100,284,1,2020-10-19 13:37:40,R_ptHjg1rVJ0EEUeJ,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,2,1,1,5,5,5,5,5,6,5,5,5,5,6,6,3,3,4,3,3,3,4,3,4,3,2,,2,6,,7,,1,3,,2,12,2,1,,3,,2,1,,2,2,1,3,1,2,6,1,4,1,2,1,6,2,1,4,,,3
2020-10-19 13:32:57,2020-10-19 13:37:47,0,70.175.40.11,100,290,1,2020-10-19 13:37:47,R_2sbT04LLooTpbZt,,,,,36.270904541015625,-115.279998779296875,anonymous,EN,5,3,3,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,3,4,5,3,2,4,2,2,4,4,3,,3,7,,9,,3,7,,2,9,2,2,,2,,2,3,,1,1,3,3,2,1,3,2,2,2,2,1,6,2,1,2,2,2,
2020-10-19 13:33:47,2020-10-19 13:38:02,0,174.72.237.83,100,254,1,2020-10-19 13:38:02,R_20SdE1qtSblouI0,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,2,1,1,1,1,2,3,2,4,1,3,2,1,3,4,3,4,5,5,2,4,4,2,2,4,5,2,,2,6,,7,,1,1,,2,,2,1,,2,,2,2,,2,2,1,3,4,2,5,3,2,3,2,1,,1,1,4,,,3
2020-10-12 13:35:37,2020-10-12 13:37:38,0,70.175.53.242,13,121,0,2020-10-19 13:38:03,R_2Vfp4QAepTMfKhe,,,,,,,anonymous,EN,5,1,1,1,1,1,5,6,6,6,6,6,6,5,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:33:25,2020-10-19 13:38:10,0,174.237.137.27,100,284,1,2020-10-19 13:38:10,R_2zjwqDAGVuqPJW0,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,1,2,1,1,3,3,4,2,6,3,2,2,2,2,5,3,4,4,5,2,3,4,3,2,5,5,2,,2,3,,7,,2,3,,1,12,2,1,,1,,2,3,,5,2,1,2,2,2,2,3,1,2,2,1,1,1,1,4,,,3
2020-10-19 13:33:54,2020-10-19 13:38:10,0,70.189.200.24,100,255,1,2020-10-19 13:38:10,R_1NjZs207Nw3ZHDp,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,1,1,1,1,1,6,6,6,4,6,6,6,6,6,6,6,6,3,2,5,5,3,1,2,4,2,2,2,,2,6,,2,,1,6,,2,13,2,1,,2,,2,2,,1,2,1,4,1,1,8,1,4,3,1,1,6,4,2,4,,,3
2020-10-19 13:34:38,2020-10-19 13:38:16,0,98.181.224.136,100,217,1,2020-10-19 13:38:16,R_27IopqkhB5ggKdc,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,5,2,,2,6,,7,,1,4,,2,7,2,1,,6,,2,3,,4,2,1,3,1,2,1,2,1,2,1,1,1,1,1,4,,,2
2020-10-12 13:37:31,2020-10-12 13:38:22,0,172.58.27.14,11,51,0,2020-10-19 13:38:23,R_1ovG4cxvx3SlyjL,,,,,,,anonymous,EN,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:33:06,2020-10-19 13:38:34,0,68.104.114.150,100,327,1,2020-10-19 13:38:35,R_2CrAn5zDCRgt9st,,,,,36.196197509765625,-115.26329803466796875,anonymous,EN,5,1,2,1,1,2,5,5,3,5,5,5,2,2,2,2,3,5,4,4,5,4,3,3,4,2,5,4,2,,2,6,,7,,1,4,,2,1,2,1,,3,,2,2,,2,2,1,2,2,2,7,1,4,3,2,2,3,2,1,4,,,3
2020-10-19 13:33:51,2020-10-19 13:38:38,0,187.137.36.111,100,287,1,2020-10-19 13:38:38,R_1Nb3RisFJ1eO81H,,,,,27.4777069091796875,-109.93340301513671875,anonymous,EN,5,1,2,2,1,2,2,1,2,2,3,6,2,1,2,3,1,6,5,5,5,5,3,5,2,3,1,3,1,,2,6,,4,,1,2,,1,11,2,1,,4,,2,2,,6,2,1,2,2,1,2,2,1,2,2,2,6,1,1,4,,,3
2020-10-19 13:33:33,2020-10-19 13:38:39,0,70.189.174.138,100,305,1,2020-10-19 13:38:39,R_2uwAhbAFlq9fQMT,,,,,36.002105712890625,-115.147003173828125,anonymous,EN,5,1,1,1,1,1,4,4,4,4,4,5,3,2,3,2,3,6,3,2,4,3,4,2,3,4,4,2,1,,2,6,,2,,2,3,,2,1,2,2,,1,,2,3,,3,2,1,3,3,2,4,2,3,1,2,2,2,5,1,4,,,3
2020-10-19 13:34:06,2020-10-19 13:38:49,0,68.234.176.95,100,283,1,2020-10-19 13:38:50,R_2bORsvJnuvG9iaQ,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,4,2,3,2,4,3,5,2,3,2,2,4,4,3,5,3,3,3,3,3,2,4,2,2,2,3,2,1,,2,5,,3,,1,5,,2,9,2,1,,2,,2,3,,2,2,1,2,1,1,2,2,2,2,2,1,3,1,1,4,,,3
2020-10-19 13:33:45,2020-10-19 13:38:55,0,72.193.81.94,100,310,1,2020-10-19 13:38:55,R_3sB4tSWRtvv2UR3,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,2,1,2,1,3,3,3,3,6,5,2,2,2,1,4,5,2,4,5,3,3,4,3,3,4,4,2,,2,5,,7,,1,3,,2,10,2,1,,1,,2,3,,2,2,1,2,1,2,3,2,3,3,2,2,6,2,2,4,,,3
2020-10-19 13:34:39,2020-10-19 13:39:02,0,72.193.174.91,100,262,1,2020-10-19 13:39:02,R_2VF2C3HGBeVkCit,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,1,1,1,1,3,1,1,2,6,6,1,5,2,1,6,5,3,2,5,3,3,5,3,2,3,5,2,,2,6,,7,,1,4,,2,12,2,1,,2,,2,2,,2,2,1,4,1,1,2,2,1,3,2,2,6,1,1,4,,,1
2020-10-19 13:33:13,2020-10-19 13:39:04,0,174.68.175.52,100,350,1,2020-10-19 13:39:04,R_1rlC4RrYap2bbLu,,,,,36.2180023193359375,-115.1708984375,anonymous,EN,5,1,2,1,1,2,4,4,4,2,3,6,1,2,2,3,6,5,3,4,5,3,2,2,3,2,4,3,2,,2,6,,4,,2,7,,2,5,1,1,,2,,2,1,,5,2,1,3,2,1,7,1,3,1,2,1,2,1,2,4,,,2
2020-10-19 13:34:24,2020-10-19 13:39:04,0,70.173.50.223,100,280,1,2020-10-19 13:39:05,R_2uVeoy4yS93IOad,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,1,1,1,1,3,5,2,6,6,6,5,3,1,6,6,6,2,3,5,3,4,2,3,3,4,3,1,,2,1,,2,,1,5,,2,9,2,1,,4,,2,3,,4,1,3,4,2,2,7,1,4,1,1,1,6,2,1,4,,,4
2020-10-19 13:33:33,2020-10-19 13:39:10,0,98.160.166.207,100,336,1,2020-10-19 13:39:10,R_1CsCygzAYwaBbm5,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,1,1,1,1,5,4,4,6,6,6,3,4,4,5,6,6,2,2,4,2,2,2,3,3,3,2,2,,2,6,,7,,1,3,,2,1,2,1,,2,,2,2,,2,2,1,3,1,1,4,3,1,3,2,2,6,2,1,4,,,3
2020-10-12 13:37:49,2020-10-12 13:38:36,0,107.77.230.78,11,47,0,2020-10-19 13:39:10,R_R2I0Vqz4XckNLbj,,,,,,,anonymous,EN,5,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:33:47,2020-10-19 13:39:10,0,131.216.164.143,100,323,1,2020-10-19 13:39:10,R_enVJQqcJoEC6X3r,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,2,2,2,2,2,2,1,2,3,2,1,1,3,3,6,5,5,5,3,2,3,3,2,3,4,2,,2,6,,4,,1,2,,2,9,2,1,,2,,2,2,,6,2,1,3,1,2,3,2,1,3,2,1,6,1,1,4,,,3
2020-10-19 13:34:12,2020-10-19 13:39:21,0,68.96.232.35,100,308,1,2020-10-19 13:39:21,R_3lYR3vXQNn63l95,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,1,1,5,2,1,5,5,1,,3,6,,5,,2,5,,2,4,2,2,,4,,2,2,,4,2,1,1,4,2,6,3,2,2,2,1,2,1,2,4,,,4
2020-10-19 13:34:59,2020-10-19 13:39:30,0,172.58.76.212,100,271,1,2020-10-19 13:39:30,R_eu1gNlG7I57SQ49,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,1,1,1,1,5,5,5,4,6,6,5,6,4,2,6,3,2,3,3,4,2,1,5,3,1,3,2,,2,1,,7,,2,2,,1,1,2,1,,1,,2,3,,3,1,3,4,3,1,5,2,1,2,2,2,6,1,2,4,,,4
2020-10-19 13:33:45,2020-10-19 13:39:31,0,184.191.4.138,100,345,1,2020-10-19 13:39:31,R_z2K6FryW4SAIS1X,,,,,36.00689697265625,-115.2845001220703125,anonymous,EN,5,1,1,2,1,1,5,6,6,5,5,6,4,6,4,6,6,5,3,4,3,4,3,3,3,3,2,4,2,,2,6,,2,,1,4,,2,7,2,1,,3,,2,2,,2,2,1,4,2,1,5,3,4,1,2,2,6,3,2,4,,,4
2020-10-19 13:34:49,2020-10-19 13:39:31,0,68.227.23.37,100,282,1,2020-10-19 13:39:31,R_vl9mgh6amx3aD6x,,,,,35.997802734375,-114.959197998046875,anonymous,EN,5,2,2,2,2,3,5,4,4,4,6,5,5,5,5,3,5,6,3,3,3,3,4,3,3,3,3,3,1,,2,6,,2,,1,4,,2,1,2,1,,7,Student,2,2,,2,2,1,4,1,1,5,3,4,3,2,1,2,2,2,4,,,4
2020-10-19 13:33:59,2020-10-19 13:39:35,0,71.38.118.46,100,336,1,2020-10-19 13:39:35,R_vfA6mNwVsBTECAh,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,1,2,1,1,5,5,4,5,4,6,3,5,5,6,6,4,2,2,3,3,4,2,4,4,3,3,2,,2,6,,2,,1,3,,2,13,2,1,,1,,1,2,,2,2,1,2,1,2,4,2,3,2,2,1,6,1,2,4,,,3
2020-10-19 13:34:47,2020-10-19 13:39:45,0,72.202.84.132,100,298,1,2020-10-19 13:39:45,R_2EjmypzWmnwIGQH,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,4,3,4,5,5,4,4,3,2,3,4,1,,2,6,,4,,1,2,,2,12,2,1,,2,,2,2,,2,2,1,2,3,2,4,2,3,1,2,2,3,1,1,4,,,2
2020-10-19 13:33:56,2020-10-19 13:39:52,0,99.203.10.14,100,355,1,2020-10-19 13:39:52,R_1f1OjfcnaswfJQB,,,,,33.95550537109375,-118.2863006591796875,anonymous,EN,5,1,1,1,1,1,4,5,5,5,6,6,3,3,5,4,4,6,2,2,2,5,4,2,4,5,4,3,2,,2,6,,4,,1,1,,1,13,2,1,,2,,2,2,,1,2,1,2,1,1,8,2,4,1,2,2,6,1,1,4,,,3
2020-10-19 13:34:12,2020-10-19 13:39:57,0,70.180.191.208,100,344,1,2020-10-19 13:39:57,R_3NNUZMYgMcpOYFQ,,,,,36.15020751953125,-115.033599853515625,anonymous,EN,5,1,1,1,1,1,2,3,4,5,5,6,4,4,3,5,6,6,3,2,5,3,4,3,4,3,3,2,2,,2,6,,2,,1,2,,2,4,2,1,,2,,2,2,,2,2,1,2,3,1,5,1,4,3,2,1,3,3,2,4,,,4
2020-10-19 13:33:57,2020-10-19 13:40:04,0,104.243.113.132,100,367,1,2020-10-19 13:40:05,R_29iZR0OptfR8vGa,,,,,36.1714935302734375,-115.28130340576171875,anonymous,EN,5,5,2,3,1,1,1,1,1,5,2,6,1,5,2,3,5,6,3,4,5,2,3,5,3,1,5,5,2,,2,6,,7,,1,1,,1,6,2,1,,2,,2,2,,2,2,1,2,4,1,5,2,4,3,2,2,6,1,1,1,2,2,
2020-10-19 13:34:46,2020-10-19 13:40:17,0,66.116.122.252,100,330,1,2020-10-19 13:40:17,R_xeZWrdDYUVrQ2TD,,,,,36.079803466796875,-115.2032012939453125,anonymous,EN,5,1,2,2,1,2,5,5,5,5,5,6,5,5,5,5,6,6,2,2,3,4,4,4,5,3,2,2,2,,2,1,,7,,3,4,,2,1,2,2,,1,,1,3,,3,1,4,3,1,2,4,2,3,3,1,1,6,2,1,4,,,1
2020-10-19 13:33:51,2020-10-19 13:40:19,0,24.120.54.106,100,387,1,2020-10-19 13:40:19,R_3nNPfVBCQLVldP4,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,3,1,1,5,6,6,6,6,6,5,3,5,5,6,6,4,3,4,2,2,3,3,3,4,4,2,,2,5,,2,,1,2,,2,10,1,1,,3,,2,1,,2,2,1,4,3,2,6,3,4,3,2,2,6,2,1,4,,,4
2020-10-19 13:34:10,2020-10-19 13:40:44,0,174.68.148.221,100,393,1,2020-10-19 13:40:44,R_cFO6nvgIdcslEch,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,5,5,5,5,5,1,1,1,1,1,3,1,1,1,1,1,6,4,3,5,3,3,3,3,3,2,2,2,,2,5,,7,,2,3,,2,13,2,1,,7,Self employed,2,2,,4,1,2,2,2,1,4,2,4,3,1,1,3,2,1,4,,,4
2020-10-12 13:36:20,2020-10-12 13:40:41,0,131.216.14.83,13,261,0,2020-10-19 13:40:46,R_1f9L78FFc5d22XQ,,,,,,,anonymous,EN,5,1,1,1,1,1,5,5,5,5,5,5,3,3,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:34:22,2020-10-19 13:40:55,0,131.216.14.81,100,393,1,2020-10-19 13:40:55,R_AuLaS4qgZjTbayl,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,4,4,3,6,6,2,6,6,6,6,6,2,1,5,5,5,1,5,4,2,1,2,,2,6,,7,,1,4,,2,12,2,1,,2,,2,3,,2,2,1,3,1,2,4,3,2,3,2,2,6,3,2,4,,,2
